No,name,ISIN_Code,start_day,category,industry,CFICode,note
704811,聯亞凱基93購01,TW19Z7048117,2019/07/17,上櫃,,RWSCCA,
704812,穩懋凱基93購01,TW19Z7048125,2019/07/17,上櫃,,RWSCCA,
704813,M31群益93購01,TW19Z7048133,2019/07/17,上櫃,,RWSCCA,
704814,大江群益91購02,TW19Z7048141,2019/07/17,上櫃,,RWSCCA,
704815,元太群益91購01,TW19Z7048158,2019/07/17,上櫃,,RWSCCA,
704816,環球晶群益91購05,TW19Z7048166,2019/07/17,上櫃,,RWSCCA,
704817,鈊象群益91購01,TW19Z7048174,2019/07/17,上櫃,,RWSCCA,
704818,元太凱基93購01,TW19Z7048182,2019/07/18,上櫃,,RWSCCA,
704819,金可凱基91購01,TW19Z7048190,2019/07/18,上櫃,,RWSCCA,
704820,泰博凱基91購02,TW19Z7048208,2019/07/18,上櫃,,RWSCCA,
704821,緯軟凱基91購02,TW19Z7048216,2019/07/18,上櫃,,RWSCCA,
704822,環球晶凱基91購13,TW19Z7048224,2019/07/18,上櫃,,RWSCCA,
704823,穩懋凱基93購05,TW19Z7048232,2019/07/18,上櫃,,RWSCCA,
704824,晟德麥證91購01,TW19Z7048240,2019/07/18,上櫃,,RWSCCE,
704825,六角台新93購01,TW19Z7048257,2019/07/18,上櫃,,RWSCCE,
704826,六角國票92購01,TW19Z7048265,2019/07/18,上櫃,,RWSCCA,
704827,同致國票91購01,TW19Z7048273,2019/07/18,上櫃,,RWSCCA,
704828,原相國票92購02,TW19Z7048281,2019/07/18,上櫃,,RWSCCA,
704829,頎邦國票91購02,TW19Z7048299,2019/07/18,上櫃,,RWSCCA,
704830,鐿鈦國票91購01,TW19Z7048307,2019/07/18,上櫃,,RWSCCA,
704831,穩懋亞東91購01,TW19Z7048315,2019/07/18,上櫃,,RWSCCA,
704832,原相第一91購01,TW19Z7048323,2019/07/18,上櫃,,RWSCCA,
704833,宣德元大92購03,TW19Z7048331,2019/07/18,上櫃,,RWSCCA,
704834,環球晶元大92購03,TW19Z7048349,2019/07/18,上櫃,,RWSCCA,
704835,穩懋國泰92購01,TW19Z7048356,2019/07/18,上櫃,,RWSCCA,
704836,穩懋國泰92購02,TW19Z7048364,2019/07/18,上櫃,,RWSCCA,
704837,大田永豐91購03,TW19Z7048372,2019/07/18,上櫃,,RWSCCA,
704838,兆利永豐91購01,TW19Z7048380,2019/07/18,上櫃,,RWSCCA,
704839,勝麗永豐91購01,TW19Z7048398,2019/07/18,上櫃,,RWSCCA,
704840,廣明永豐91購01,TW19Z7048406,2019/07/18,上櫃,,RWSCCA,
704841,中美晶群益91購02,TW19Z7048414,2019/07/18,上櫃,,RWSCCA,
704842,環球晶群益91購06,TW19Z7048422,2019/07/18,上櫃,,RWSCCA,
704843,穩懋群益91購06,TW19Z7048430,2019/07/18,上櫃,,RWSCCA,
704844,鈊象群益91購02,TW19Z7048448,2019/07/18,上櫃,,RWSCCA,
704845,立端凱基91購03,TW19Z7048455,2019/07/19,上櫃,,RWSCCA,
704846,先豐凱基91購01,TW19Z7048463,2019/07/19,上櫃,,RWSCCA,
704847,合晶凱基91購03,TW19Z7048471,2019/07/19,上櫃,,RWSCCA,
704848,勝麗凱基91購03,TW19Z7048489,2019/07/19,上櫃,,RWSCCA,
704849,群聯凱基91購05,TW19Z7048497,2019/07/19,上櫃,,RWSCCA,
704850,緯軟凱基91購03,TW19Z7048505,2019/07/19,上櫃,,RWSCCA,
704851,聯亞統一91購01,TW19Z7048513,2019/07/19,上櫃,,RWSCCA,
704852,頎邦元大92購02,TW19Z7048521,2019/07/19,上櫃,,RWSCCA,
704853,由田國票93購02,TW19Z7048539,2019/07/19,上櫃,,RWSCCA,
704854,穩懋國票91購04,TW19Z7048547,2019/07/19,上櫃,,RWSCCA,
704855,大田國泰91購01,TW19Z7048554,2019/07/19,上櫃,,RWSCCA,
704856,原相富邦93購01,TW19Z7048562,2019/07/19,上櫃,,RWSCCA,
704857,上詮永豐91購01,TW19Z7048570,2019/07/19,上櫃,,RWSCCA,
704858,金居永豐91購01,TW19Z7048588,2019/07/19,上櫃,,RWSCCA,
704859,是方永豐91購01,TW19Z7048596,2019/07/19,上櫃,,RWSCCA,
704860,穩懋元富91購06,TW19Z7048604,2019/07/19,上櫃,,RWSCCA,
704861,中美晶台新91購01,TW19Z7048612,2019/07/19,上櫃,,RWSCCE,
704862,大江群益91購03,TW19Z7048620,2019/07/19,上櫃,,RWSCCA,
704863,勝麗群益91購01,TW19Z7048638,2019/07/19,上櫃,,RWSCCA,
704864,博智群益91購01,TW19Z7048646,2019/07/19,上櫃,,RWSCCA,
704865,群聯群益91購03,TW19Z7048653,2019/07/19,上櫃,,RWSCCA,
704866,鐿鈦康和91購01,TW19Z7048661,2019/07/19,上櫃,,RWSCCA,
704867,大江凱基93購02,TW19Z7048679,2019/07/22,上櫃,,RWSCCA,
704868,大江凱基93購03,TW19Z7048687,2019/07/22,上櫃,,RWSCCA,
704869,大江凱基93購04,TW19Z7048695,2019/07/22,上櫃,,RWSCCA,
704870,中美晶凱基91購09,TW19Z7048703,2019/07/22,上櫃,,RWSCCA,
704871,昂寶凱基91購01,TW19Z7048711,2019/07/22,上櫃,,RWSCCA,
704872,環球晶凱基91購14,TW19Z7048729,2019/07/22,上櫃,,RWSCCA,
704873,穩懋凱基93購07,TW19Z7048737,2019/07/22,上櫃,,RWSCCA,
704874,穩懋凱基93購08,TW19Z7048745,2019/07/22,上櫃,,RWSCCA,
704875,穩懋中信95購01,TW19Z7048752,2019/07/22,上櫃,,RWSCCE,
704876,昇達科統一91購01,TW19Z7048760,2019/07/22,上櫃,,RWSCCA,
704877,大宇資國票91購02,TW19Z7048778,2019/07/22,上櫃,,RWSCCA,
704878,六角國泰93購01,TW19Z7048786,2019/07/22,上櫃,,RWSCCA,
704879,晟德富邦93購01,TW19Z7048794,2019/07/22,上櫃,,RWSCCA,
704880,元太亞東92購01,TW19Z7048802,2019/07/22,上櫃,,RWSCCA,
704881,宣德第一91購01,TW19Z7048810,2019/07/22,上櫃,,RWSCCA,
704882,邦特永豐91購01,TW19Z7048828,2019/07/22,上櫃,,RWSCCA,
704883,聯亞永豐91購02,TW19Z7048836,2019/07/22,上櫃,,RWSCCA,
704884,晟德永豐91購01,TW19Z7048844,2019/07/22,上櫃,,RWSCCA,
704885,精測兆豐93購01,TW19Z7048851,2019/07/22,上櫃,,RWSCCA,
704886,譜瑞群益91購01,TW19Z7048869,2019/07/22,上櫃,,RWSCCA,
704887,頎邦群益92購01,TW19Z7048877,2019/07/22,上櫃,,RWSCCA,
704888,神盾中信94購01,TW19Z7048885,2019/07/23,上櫃,,RWSCCE,
704889,網龍中信92購01,TW19Z7048893,2019/07/23,上櫃,,RWSCCE,
704890,鐿鈦統一91購01,TW19Z7048901,2019/07/23,上櫃,,RWSCCA,
704891,皇田凱基91購01,TW19Z7048919,2019/07/23,上櫃,,RWSCCA,
704892,智崴凱基91購01,TW19Z7048927,2019/07/23,上櫃,,RWSCCA,
704893,智崴凱基91購02,TW19Z7048935,2019/07/23,上櫃,,RWSCCA,
704894,智崴凱基91購03,TW19Z7048943,2019/07/23,上櫃,,RWSCCA,
704895,精測凱基91購02,TW19Z7048950,2019/07/23,上櫃,,RWSCCA,
704896,聯亞凱基93購02,TW19Z7048968,2019/07/23,上櫃,,RWSCCA,
704897,晟德凱基91購01,TW19Z7048976,2019/07/23,上櫃,,RWSCCA,
704898,晟德凱基91購02,TW19Z7048984,2019/07/23,上櫃,,RWSCCA,
704899,晟德凱基91購03,TW19Z7048992,2019/07/23,上櫃,,RWSCCA,
704900,頎邦凱基93購01,TW19Z7049008,2019/07/23,上櫃,,RWSCCA,
704901,頎邦凱基93購02,TW19Z7049016,2019/07/23,上櫃,,RWSCCA,
704902,智崴國泰92購01,TW19Z7049024,2019/07/23,上櫃,,RWSCCA,
704903,廣明國泰93購01,TW19Z7049032,2019/07/23,上櫃,,RWSCCA,
704904,晟德國泰92購01,TW19Z7049040,2019/07/23,上櫃,,RWSCCA,
704905,邦特元大91購01,TW19Z7049057,2019/07/23,上櫃,,RWSCCA,
704906,群聯元大91購08,TW19Z7049065,2019/07/23,上櫃,,RWSCCA,
704907,環球晶元大91購16,TW19Z7049073,2019/07/23,上櫃,,RWSCCA,
704908,穩懋元大91購04,TW19Z7049081,2019/07/23,上櫃,,RWSCCA,
704909,譜瑞元大91購01,TW19Z7049099,2019/07/23,上櫃,,RWSCCA,
704910,鈺太元大93購01,TW19Z7049107,2019/07/23,上櫃,,RWSCCA,
704911,台燿兆豐92購01,TW19Z7049115,2019/07/23,上櫃,,RWSCCA,
704912,宜鼎兆豐93購01,TW19Z7049123,2019/07/23,上櫃,,RWSCCA,
704913,環球晶兆豐92購01,TW19Z7049131,2019/07/23,上櫃,,RWSCCA,
704914,大宇資群益91購01,TW19Z7049149,2019/07/23,上櫃,,RWSCCA,
704915,環球晶群益91購08,TW19Z7049156,2019/07/23,上櫃,,RWSCCA,
704916,晟德群益92購01,TW19Z7049164,2019/07/23,上櫃,,RWSCCA,
704917,合晶亞東92購01,TW19Z7049172,2019/07/23,上櫃,,RWSCCA,
704918,邦特台新92購01,TW19Z7049180,2019/07/23,上櫃,,RWSCCE,
704919,立端元大91購01,TW19Z7049198,2019/07/24,上櫃,,RWSCCA,
704920,宏捷科元大91購02,TW19Z7049206,2019/07/24,上櫃,,RWSCCA,
704921,宏捷科元大92購01,TW19Z7049214,2019/07/24,上櫃,,RWSCCA,
704922,宏捷科元大92購02,TW19Z7049222,2019/07/25,上櫃,,RWSCCA,
704923,宏捷科元大92購03,TW19Z7049230,2019/07/26,上櫃,,RWSCCA,
704924,宏捷科元大93購02,TW19Z7049248,2019/07/25,上櫃,,RWSCCA,
704925,原相亞東93購01,TW19Z7049255,2019/07/24,上櫃,,RWSCCA,
704926,宏捷科永豐91購03,TW19Z7049263,2019/07/24,上櫃,,RWSCCA,
704927,宏捷科永豐91購04,TW19Z7049271,2019/07/25,上櫃,,RWSCCA,
704928,宏捷科永豐91購05,TW19Z7049289,2019/07/25,上櫃,,RWSCCA,
704929,宏捷科永豐92購01,TW19Z7049297,2019/07/26,上櫃,,RWSCCA,
704930,宏捷科永豐92購02,TW19Z7049305,2019/07/26,上櫃,,RWSCCA,
704931,直得永豐91購01,TW19Z7049313,2019/07/24,上櫃,,RWSCCA,
704932,精華永豐91購02,TW19Z7049321,2019/07/24,上櫃,,RWSCCA,
704933,晟德兆豐93購01,TW19Z7049339,2019/07/24,上櫃,,RWSCCA,
704934,台燿群益91購02,TW19Z7049347,2019/07/24,上櫃,,RWSCCA,
704935,昇達科群益92購01,TW19Z7049354,2019/07/24,上櫃,,RWSCCA,
704936,頎邦群益91購01,TW19Z7049362,2019/07/24,上櫃,,RWSCCA,
704937,鼎翰統一91購01,TW19Z7049370,2019/07/24,上櫃,,RWSCCA,
704938,大江凱基93購05,TW19Z7049388,2019/07/24,上櫃,,RWSCCA,
704939,同致凱基91購01,TW19Z7049396,2019/07/24,上櫃,,RWSCCA,
704940,邦特凱基92購01,TW19Z7049404,2019/07/24,上櫃,,RWSCCA,
704941,旺矽凱基91購01,TW19Z7049412,2019/07/24,上櫃,,RWSCCA,
704942,宣德凱基92購01,TW19Z7049420,2019/07/24,上櫃,,RWSCCA,
704943,順達凱基92購01,TW19Z7049438,2019/07/24,上櫃,,RWSCCA,
704944,新普凱基92購01,TW19Z7049446,2019/07/24,上櫃,,RWSCCA,
704945,群聯凱基91購06,TW19Z7049453,2019/07/24,上櫃,,RWSCCA,
704946,環球晶凱基91購16,TW19Z7049461,2019/07/24,上櫃,,RWSCCA,
704947,聯亞凱基93購03,TW19Z7049479,2019/07/24,上櫃,,RWSCCA,
704948,穩懋凱基93購09,TW19Z7049487,2019/07/24,上櫃,,RWSCCA,
704949,大江凱基93購06,TW19Z7049495,2019/07/25,上櫃,,RWSCCA,
704950,世界凱基91購01,TW19Z7049503,2019/07/25,上櫃,,RWSCCA,
704951,宏捷科凱基91購01,TW19Z7049511,2019/07/29,上櫃,,RWSCCA,
704952,良維凱基91購02,TW19Z7049529,2019/07/25,上櫃,,RWSCCA,
704953,神盾凱基93購01,TW19Z7049537,2019/07/25,上櫃,,RWSCCA,
704954,緯軟凱基91購04,TW19Z7049545,2019/07/25,上櫃,,RWSCCA,
704955,環球晶凱基93購01,TW19Z7049552,2019/07/25,上櫃,,RWSCCA,
704956,聯亞凱基93購04,TW19Z7049560,2019/07/25,上櫃,,RWSCCA,
704957,頎邦凱基93購03,TW19Z7049578,2019/07/25,上櫃,,RWSCCA,
704958,台半統一93購01,TW19Z7049586,2019/07/25,上櫃,,RWSCCA,
704959,宏捷科統一91購01,TW19Z7049594,2019/07/29,上櫃,,RWSCCA,
704960,M31元大93購01,TW19Z7049602,2019/07/25,上櫃,,RWSCCA,
704961,晶焱元大92購02,TW19Z7049610,2019/07/25,上櫃,,RWSCCA,
704962,智崴元大91購02,TW19Z7049628,2019/07/25,上櫃,,RWSCCA,
704963,群聯元大91購09,TW19Z7049636,2019/07/25,上櫃,,RWSCCA,
704964,環球晶元大91購17,TW19Z7049644,2019/07/25,上櫃,,RWSCCA,
704965,鈊象元大92購01,TW19Z7049651,2019/07/25,上櫃,,RWSCCA,
704966,立端國票91購01,TW19Z7049669,2019/07/25,上櫃,,RWSCCA,
704967,金居國票91購01,TW19Z7049677,2019/07/25,上櫃,,RWSCCA,
704968,泰博國票91購01,TW19Z7049685,2019/07/25,上櫃,,RWSCCA,
704969,聚積國票91購02,TW19Z7049693,2019/07/25,上櫃,,RWSCCA,
704970,合晶國泰93購01,TW19Z7049701,2019/07/25,上櫃,,RWSCCA,
704971,宏捷科國泰92購01,TW19Z7049719,2019/07/29,上櫃,,RWSCCA,
704972,穩懋國泰92購03,TW19Z7049727,2019/07/25,上櫃,,RWSCCA,
704973,穩懋國泰92購04,TW19Z7049735,2019/07/25,上櫃,,RWSCCA,
704974,昂寶群益92購01,TW19Z7049743,2019/07/25,上櫃,,RWSCCA,
704975,環球晶群益91購10,TW19Z7049750,2019/07/25,上櫃,,RWSCCA,
704976,聯亞群益91購03,TW19Z7049768,2019/07/25,上櫃,,RWSCCA,
704977,合晶永豐91購03,TW19Z7049776,2019/07/25,上櫃,,RWSCCA,
704978,信驊永豐91購01,TW19Z7049784,2019/07/25,上櫃,,RWSCCA,
704979,穩懋永豐91購03,TW19Z7049792,2019/07/25,上櫃,,RWSCCA,
704980,穩懋統一93購01,TW19Z7049800,2019/07/26,上櫃,,RWSCCA,
704981,宜鼎中信91購01,TW19Z7049818,2019/07/26,上櫃,,RWSCCE,
704982,伍豐凱基93購01,TW19Z7049826,2019/07/26,上櫃,,RWSCCA,
704983,邦特凱基91購01,TW19Z7049834,2019/07/26,上櫃,,RWSCCA,
704984,金居凱基91購01,TW19Z7049842,2019/07/26,上櫃,,RWSCCA,
704985,金居凱基91購02,TW19Z7049859,2019/07/26,上櫃,,RWSCCA,
704986,保瑞凱基91購01,TW19Z7049867,2019/07/26,上櫃,,RWSCCA,
704987,皇田凱基91購02,TW19Z7049875,2019/07/26,上櫃,,RWSCCA,
704988,茂達凱基91購01,TW19Z7049883,2019/07/26,上櫃,,RWSCCA,
704989,閎康凱基92購01,TW19Z7049891,2019/07/26,上櫃,,RWSCCA,
704990,穩懋凱基93購10,TW19Z7049909,2019/07/26,上櫃,,RWSCCA,
704991,鈊象凱基91購01,TW19Z7049917,2019/07/26,上櫃,,RWSCCA,
704992,鐿鈦凱基93購01,TW19Z7049925,2019/07/26,上櫃,,RWSCCA,
704993,金可兆豐92購01,TW19Z7049933,2019/07/26,上櫃,,RWSCCA,
704994,振曜群益91購01,TW19Z7049941,2019/07/26,上櫃,,RWSCCA,
704995,勝麗群益91購02,TW19Z7049958,2019/07/26,上櫃,,RWSCCA,
704996,宏捷科國票91購01,TW19Z7049966,2019/07/29,上櫃,,RWSCCA,
704997,大江國泰92購01,TW19Z7049974,2019/07/26,上櫃,,RWSCCA,
704998,中美晶元大92購02,TW19Z7049982,2019/07/26,上櫃,,RWSCCA,
704999,神盾元大94購03,TW19Z7049990,2019/07/26,上櫃,,RWSCCA,
705000,穩懋元大91購05,TW19Z7050006,2019/07/26,上櫃,,RWSCCA,
705001,穩懋元大91購06,TW19Z7050014,2019/07/26,上櫃,,RWSCCA,
705002,穩懋元大92購09,TW19Z7050022,2019/07/26,上櫃,,RWSCCA,
705003,大宇資永豐91購02,TW19Z7050030,2019/07/26,上櫃,,RWSCCA,
705004,世界永豐91購01,TW19Z7050048,2019/07/26,上櫃,,RWSCCA,
705005,精測永豐91購01,TW19Z7050055,2019/07/26,上櫃,,RWSCCA,
705006,聚積永豐91購01,TW19Z7050063,2019/07/26,上櫃,,RWSCCA,
705007,緯軟永豐91購02,TW19Z7050071,2019/07/26,上櫃,,RWSCCA,
705008,鈊象永豐91購01,TW19Z7050089,2019/07/26,上櫃,,RWSCCA,
705009,合晶麥證92購01,TW19Z7050097,2019/07/26,上櫃,,RWSCCE,
705010,穩懋中信95購02,TW19Z7050105,2019/07/29,上櫃,,RWSCCE,
705011,中美晶統一93購01,TW19Z7050113,2019/07/29,上櫃,,RWSCCA,
705012,穩懋統一93購02,TW19Z7050121,2019/07/29,上櫃,,RWSCCA,
705013,合晶凱基91購04,TW19Z7050139,2019/07/29,上櫃,,RWSCCA,
705014,昂寶凱基91購02,TW19Z7050147,2019/07/29,上櫃,,RWSCCA,
705015,原相凱基93購01,TW19Z7050154,2019/07/29,上櫃,,RWSCCA,
705016,智擎凱基93購01,TW19Z7050162,2019/07/29,上櫃,,RWSCCA,
705017,精華凱基93購01,TW19Z7050170,2019/07/29,上櫃,,RWSCCA,
705018,精華凱基93購02,TW19Z7050188,2019/07/29,上櫃,,RWSCCA,
705019,應華凱基91購02,TW19Z7050196,2019/07/29,上櫃,,RWSCCA,
705020,譜瑞凱基93購02,TW19Z7050204,2019/07/29,上櫃,,RWSCCA,
705021,雙鴻日盛91購01,TW19Z7050212,2019/07/29,上櫃,,RWSCCA,
705022,穩懋亞東93購01,TW19Z7050220,2019/07/29,上櫃,,RWSCCA,
705023,台星科永豐91購01,TW19Z7050238,2019/07/29,上櫃,,RWSCCA,
705024,良維永豐91購01,TW19Z7050246,2019/07/29,上櫃,,RWSCCA,
705025,宜鼎永豐91購01,TW19Z7050253,2019/07/29,上櫃,,RWSCCA,
705026,昇達科永豐91購01,TW19Z7050261,2019/07/29,上櫃,,RWSCCA,
705027,精測永豐91購02,TW19Z7050279,2019/07/29,上櫃,,RWSCCA,
705028,鐿鈦永豐91購02,TW19Z7050287,2019/07/29,上櫃,,RWSCCA,
705029,大江元大93購01,TW19Z7050295,2019/07/29,上櫃,,RWSCCA,
705030,宜鼎元大91購02,TW19Z7050303,2019/07/29,上櫃,,RWSCCA,
705031,昇達科元大91購02,TW19Z7050311,2019/07/29,上櫃,,RWSCCA,
705032,信驊元大91購01,TW19Z7050329,2019/07/29,上櫃,,RWSCCA,
705033,信驊元大91購02,TW19Z7050337,2019/07/29,上櫃,,RWSCCA,
705034,晶焱元大93購01,TW19Z7050345,2019/07/29,上櫃,,RWSCCA,
705035,聯亞元大91購03,TW19Z7050352,2019/07/29,上櫃,,RWSCCA,
705036,穩懋元大91購07,TW19Z7050360,2019/07/29,上櫃,,RWSCCA,
705037,譜瑞元大91購02,TW19Z7050378,2019/07/29,上櫃,,RWSCCA,
705038,VHQ國票91購01,TW19Z7050386,2019/07/29,上櫃,,RWSCCA,
705039,宏捷科國泰93購02,TW19Z7050394,2019/07/30,上櫃,,RWSCCA,
705040,穩懋兆豐93購01,TW19Z7050402,2019/07/29,上櫃,,RWSCCA,
705041,杰力群益91購02,TW19Z7050410,2019/07/29,上櫃,,RWSCCA,
705042,雙鴻群益93購01,TW19Z7050428,2019/07/29,上櫃,,RWSCCA,
705043,鈊象群益91購03,TW19Z7050436,2019/07/29,上櫃,,RWSCCA,
705044,鐿鈦群益91購01,TW19Z7050444,2019/07/29,上櫃,,RWSCCA,
705045,欣銓凱基93購01,TW19Z7050451,2019/07/30,上櫃,,RWSCCA,
705046,雙鴻凱基93購03,TW19Z7050469,2019/07/30,上櫃,,RWSCCA,
705047,VHQ元富91購01,TW19Z7050477,2019/07/30,上櫃,,RWSCCA,
705048,立端國票91購02,TW19Z7050485,2019/07/30,上櫃,,RWSCCA,
705049,良維國票91購01,TW19Z7050493,2019/07/30,上櫃,,RWSCCA,
705050,泰博國票91購02,TW19Z7050501,2019/07/30,上櫃,,RWSCCA,
705051,緯軟國票91購01,TW19Z7050519,2019/07/30,上櫃,,RWSCCA,
705052,穩懋國票91購05,TW19Z7050527,2019/07/30,上櫃,,RWSCCA,
705053,杰力國泰93購01,TW19Z7050535,2019/07/30,上櫃,,RWSCCA,
705054,鴻碩國泰93購01,TW19Z7050543,2019/07/30,上櫃,,RWSCCA,
705055,雙鴻國泰93購02,TW19Z7050550,2019/07/30,上櫃,,RWSCCA,
705056,穩懋富邦93購03,TW19Z7050568,2019/07/30,上櫃,,RWSCCA,
705057,合晶兆豐93購01,TW19Z7050576,2019/07/30,上櫃,,RWSCCA,
705058,大田群益91購01,TW19Z7050584,2019/07/30,上櫃,,RWSCCA,
705059,宏捷科群益93購01,TW19Z7050592,2019/07/30,上櫃,,RWSCCA,
705060,大宇資元大94購01,TW19Z7050600,2019/07/30,上櫃,,RWSCCA,
705061,良維元大93購01,TW19Z7050618,2019/07/30,上櫃,,RWSCCA,
705062,旺矽元大91購01,TW19Z7050626,2019/07/30,上櫃,,RWSCCA,
705063,神盾元大93購03,TW19Z7050634,2019/07/30,上櫃,,RWSCCA,
705064,聚積元大93購01,TW19Z7050642,2019/07/30,上櫃,,RWSCCA,
705065,大江永豐91購03,TW19Z7050659,2019/07/30,上櫃,,RWSCCA,
705066,中美晶永豐91購04,TW19Z7050667,2019/07/30,上櫃,,RWSCCA,
705067,台燿永豐91購01,TW19Z7050675,2019/07/30,上櫃,,RWSCCA,
705068,杰力永豐91購01,TW19Z7050683,2019/07/30,上櫃,,RWSCCA,
705069,新普永豐91購01,TW19Z7050691,2019/07/30,上櫃,,RWSCCA,
705070,精華永豐91購03,TW19Z7050709,2019/07/30,上櫃,,RWSCCA,
705071,環球晶永豐91購04,TW19Z7050717,2019/07/30,上櫃,,RWSCCA,
705072,雙美永豐91購01,TW19Z7050725,2019/07/30,上櫃,,RWSCCA,
705073,台燿凱基93購01,TW19Z7050733,2019/07/31,上櫃,,RWSCCA,
705074,良維凱基91購03,TW19Z7050741,2019/07/31,上櫃,,RWSCCA,
705075,昂寶凱基91購03,TW19Z7050758,2019/07/31,上櫃,,RWSCCA,
705076,昇達科凱基91購01,TW19Z7050766,2019/07/31,上櫃,,RWSCCA,
705077,金居凱基91購03,TW19Z7050774,2019/07/31,上櫃,,RWSCCA,
705078,森鉅凱基91購01,TW19Z7050782,2019/07/31,上櫃,,RWSCCA,
705079,網龍凱基91購01,TW19Z7050790,2019/07/31,上櫃,,RWSCCA,
705080,勝麗元大93購01,TW19Z7050808,2019/07/31,上櫃,,RWSCCA,
705081,群聯元大91購10,TW19Z7050816,2019/07/31,上櫃,,RWSCCA,
705082,雙鴻元大93購02,TW19Z7050824,2019/07/31,上櫃,,RWSCCA,
705083,穩懋元大91購08,TW19Z7050832,2019/07/31,上櫃,,RWSCCA,
705084,六角國票93購01,TW19Z7050840,2019/07/31,上櫃,,RWSCCA,
705085,神盾國票93購01,TW19Z7050857,2019/07/31,上櫃,,RWSCCA,
705086,原相台新93購01,TW19Z7050865,2019/07/31,上櫃,,RWSCCE,
705087,昂寶國泰93購01,TW19Z7050873,2019/07/31,上櫃,,RWSCCA,
705088,保瑞國泰93購01,TW19Z7050881,2019/07/31,上櫃,,RWSCCA,
705089,晶焱富邦93購01,TW19Z7050899,2019/07/31,上櫃,,RWSCCA,
705090,台燿日盛91購01,TW19Z7050907,2019/07/31,上櫃,,RWSCCA,
705091,信驊永豐91購03,TW19Z7050915,2019/07/31,上櫃,,RWSCCA,
705092,環球晶群益93購01,TW19Z7050923,2019/07/31,上櫃,,RWSCCA,
705093,保瑞中信91購01,TW19Z7050931,2019/08/01,上櫃,,RWSCCE,
705094,中美晶統一91購01,TW19Z7050949,2019/08/01,上櫃,,RWSCCA,
705095,宣德凱基91購03,TW19Z7050956,2019/08/01,上櫃,,RWSCCA,
705096,原相凱基91購03,TW19Z7050964,2019/08/01,上櫃,,RWSCCA,
705097,聚積凱基93購01,TW19Z7050972,2019/08/01,上櫃,,RWSCCA,
705098,穩懋凱基91購06,TW19Z7050980,2019/08/01,上櫃,,RWSCCA,
705099,鈊象凱基91購02,TW19Z7050998,2019/08/01,上櫃,,RWSCCA,
705100,晟德麥證91購02,TW19Z7051004,2019/08/01,上櫃,,RWSCCE,
705101,神盾台新93購01,TW19Z7051012,2019/08/01,上櫃,,RWSCCE,
705102,中美晶國票91購04,TW19Z7051020,2019/08/01,上櫃,,RWSCCA,
705103,宣德國票91購01,TW19Z7051038,2019/08/02,上櫃,,RWSCCA,
705104,聯亞國票91購04,TW19Z7051046,2019/08/01,上櫃,,RWSCCA,
705105,穩懋國票91購06,TW19Z7051053,2019/08/01,上櫃,,RWSCCA,
705106,碩禾元大93購02,TW19Z7051061,2019/08/01,上櫃,,RWSCCA,
705107,碩禾國泰93購01,TW19Z7051079,2019/08/01,上櫃,,RWSCCA,
705108,雙美國泰93購01,TW19Z7051087,2019/08/01,上櫃,,RWSCCA,
705109,保瑞永豐91購02,TW19Z7051095,2019/08/01,上櫃,,RWSCCA,
705110,宣德永豐91購01,TW19Z7051103,2019/08/01,上櫃,,RWSCCA,
705111,晶焱永豐91購02,TW19Z7051111,2019/08/01,上櫃,,RWSCCA,
705112,穩懋永豐91購05,TW19Z7051129,2019/08/01,上櫃,,RWSCCA,
705113,立端兆豐93購01,TW19Z7051137,2019/08/01,上櫃,,RWSCCA,
705114,宣德兆豐93購01,TW19Z7051145,2019/08/01,上櫃,,RWSCCA,
705115,同致群益91購03,TW19Z7051152,2019/08/01,上櫃,,RWSCCA,
705116,信昌電群益91購01,TW19Z7051160,2019/08/01,上櫃,,RWSCCA,
705117,宣德群益91購01,TW19Z7051178,2019/08/01,上櫃,,RWSCCA,
705118,勝麗群益91購03,TW19Z7051186,2019/08/01,上櫃,,RWSCCA,
705119,廣明統一92購01,TW19Z7051194,2019/08/02,上櫃,,RWSCCA,
705120,台燿凱基93購02,TW19Z7051202,2019/08/02,上櫃,,RWSCCA,
705121,伍豐凱基92購01,TW19Z7051210,2019/08/02,上櫃,,RWSCCA,
705122,環球晶凱基92購01,TW19Z7051228,2019/08/02,上櫃,,RWSCCA,
705123,雙美凱基92購01,TW19Z7051236,2019/08/02,上櫃,,RWSCCA,
705124,穩懋凱基92購01,TW19Z7051244,2019/08/02,上櫃,,RWSCCA,
705125,穩懋日盛92購01,TW19Z7051251,2019/08/02,上櫃,,RWSCCA,
705126,同致永豐92購01,TW19Z7051269,2019/08/02,上櫃,,RWSCCA,
705127,宣德永豐92購01,TW19Z7051277,2019/08/02,上櫃,,RWSCCA,
705128,同致元富92購01,TW19Z7051285,2019/08/02,上櫃,,RWSCCA,
705129,良維台新92購01,TW19Z7051293,2019/08/02,上櫃,,RWSCCE,
705130,六角元大93購01,TW19Z7051301,2019/08/02,上櫃,,RWSCCA,
705131,宣德元大93購01,TW19Z7051319,2019/08/02,上櫃,,RWSCCA,
705132,新普元大92購01,TW19Z7051327,2019/08/02,上櫃,,RWSCCA,
705133,精華元大92購01,TW19Z7051335,2019/08/02,上櫃,,RWSCCA,
705134,優群元大93購01,TW19Z7051343,2019/08/02,上櫃,,RWSCCA,
