No,name,ISIN_Code,start_day,category,industry,CFICode,note
03549P,強茂凱基92售01,TW19Z03549P7,2019/08/22,上市,,RWSCPE,
035500,臺股指中信8A購02,TW19Z0355006,2019/02/12,上市,,RWICCE,
03550P,大立光凱基92售07,TW19Z03550P5,2019/08/22,上市,,RWSCPE,
03551P,大立光凱基92售08,TW19Z03551P3,2019/08/22,上市,,RWSCPE,
035526,亞德客國泰8A購01,TW19Z0355261,2019/02/12,上市,,RWSCCA,
035527,長榮航國泰8A購01,TW19Z0355279,2019/02/12,上市,,RWSCCA,
035528,台勝科國泰8A購01,TW19Z0355287,2019/02/12,上市,,RWSCCA,
035529,TPK國泰8B購01,TW19Z0355295,2019/02/12,上市,,RWSCCA,
03552P,台表科統一92售01,TW19Z03552P1,2019/08/22,上市,,RWSCPE,
035530,台灣50永昌8B購01,TW19Z0355303,2019/02/12,上市,,RWBCCE,
03553P,上銀富邦94售01,TW19Z03553P9,2019/08/22,上市,,RWSCPE,
035540,中信金凱基8B購01,TW19Z0355402,2019/02/12,上市,,RWSCCA,
03554P,台積電富邦92售02,TW19Z03554P7,2019/08/22,上市,,RWSCPE,
03555P,台積電富邦95售01,TW19Z03555P4,2019/08/22,上市,,RWSCPE,
035563,欣興兆豐8A購01,TW19Z0355634,2019/02/13,上市,,RWSCCA,
035566,力山元大8B購01,TW19Z0355667,2019/02/13,上市,,RWSCCA,
035569,宏達電元大8A購03,TW19Z0355691,2019/02/13,上市,,RWSCCA,
03556P,聯發科元大92售13,TW19Z03556P2,2019/08/22,上市,,RWSCPE,
035579,T50反1凱基8B購01,TW19Z0355790,2019/02/13,上市,,RWBCCA,
03557P,大立光元大93售12,TW19Z03557P0,2019/08/22,上市,,RWSCPE,
035580,大成鋼凱基8B購01,TW19Z0355808,2019/02/13,上市,,RWSCCA,
03558P,揚明光元大92售02,TW19Z03558P8,2019/08/22,上市,,RWSCPE,
035590,台郡中信89購01,TW19Z0355907,2019/02/14,上市,,RWSCCE,
035591,台表科中信8A購01,TW19Z0355915,2019/02/14,上市,,RWSCCE,
03559P,東元中信92售01,TW19Z03559P6,2019/08/23,上市,,RWSCPE,
035605,滬深2X群益89購02,TW19Z0356053,2019/02/14,上市,,RWBCCA,
035609,嘉晶群益89購01,TW19Z0356095,2019/02/14,上市,,RWSCCA,
03560P,中鋼中信94售02,TW19Z03560P4,2019/08/23,上市,,RWSCPE,
03561P,聯發科中信93售02,TW19Z03561P2,2019/08/23,上市,,RWSCPE,
035624,TPK凱基8B購01,TW19Z0356244,2019/02/14,上市,,RWSCCA,
035626,康控凱基89購03,TW19Z0356269,2019/02/14,上市,,RWSCCA,
03562P,卜蜂群益92售02,TW19Z03562P0,2019/08/23,上市,,RWSCPE,
035630,聚陽兆豐89購01,TW19Z0356301,2019/02/14,上市,,RWSCCA,
035633,華新科兆豐89購02,TW19Z0356335,2019/02/14,上市,,RWSCCA,
035636,貿聯兆豐89購01,TW19Z0356368,2019/02/14,上市,,RWSCCA,
035639,GIS兆豐89購01,TW19Z0356392,2019/02/14,上市,,RWSCCA,
03563P,鴻海群益93售03,TW19Z03563P8,2019/08/23,上市,,RWSCPE,
035641,道瓊反元大89購01,TW19Z0356418,2019/02/14,上市,,RWBCCA,
035642,元油反元大89購01,TW19Z0356426,2019/02/14,上市,,RWBCCA,
03564P,致茂群益94售01,TW19Z03564P6,2019/08/23,上市,,RWSCPE,
035653,晶電元大89購05,TW19Z0356533,2019/02/14,上市,,RWSCCA,
035657,創意元大89購04,TW19Z0356574,2019/02/14,上市,,RWSCCA,
03565P,大立光群益92售06,TW19Z03565P3,2019/08/23,上市,,RWSCPE,
035660,TPK元大89購02,TW19Z0356608,2019/02/14,上市,,RWSCCA,
035661,康控元大89購02,TW19Z0356616,2019/02/14,上市,,RWSCCA,
035664,智易國泰89購01,TW19Z0356640,2019/02/14,上市,,RWSCCA,
035665,樺漢國泰8A購01,TW19Z0356657,2019/02/14,上市,,RWSCCA,
035666,力山富邦89購01,TW19Z0356665,2019/02/14,上市,,RWSCCA,
035667,上銀富邦89購02,TW19Z0356673,2019/02/14,上市,,RWSCCA,
03566P,群創群益96售01,TW19Z03566P1,2019/08/23,上市,,RWSCPE,
035672,貿聯富邦89購01,TW19Z0356723,2019/02/14,上市,,RWSCCA,
035673,康控富邦8A購01,TW19Z0356731,2019/02/14,上市,,RWSCCA,
035676,旺宏中信8A購01,TW19Z0356764,2019/02/15,上市,,RWSCCE,
035677,友達中信89購01,TW19Z0356772,2019/02/15,上市,,RWSCCE,
035678,聯發科中信89購02,TW19Z0356780,2019/02/15,上市,,RWSCCE,
035679,可成中信89購01,TW19Z0356798,2019/02/15,上市,,RWSCCE,
03567P,百和群益94售02,TW19Z03567P9,2019/08/23,上市,,RWSCPE,
035680,大立光中信8A購02,TW19Z0356806,2019/02/15,上市,,RWSCCE,
035687,聯發科統一89購01,TW19Z0356871,2019/02/15,上市,,RWSCCA,
035688,亞光統一8A購01,TW19Z0356889,2019/02/15,上市,,RWSCCA,
03568P,台積電日盛92售02,TW19Z03568P7,2019/08/23,上市,,RWSCPE,
035697,大立光兆豐89購02,TW19Z0356970,2019/02/15,上市,,RWSCCA,
035698,大立光兆豐89購03,TW19Z0356988,2019/02/15,上市,,RWSCCA,
035699,亞光兆豐89購01,TW19Z0356996,2019/02/15,上市,,RWSCCA,
03569P,強茂凱基92售02,TW19Z03569P5,2019/08/23,上市,,RWSCPE,
03570P,力山永豐92售03,TW19Z03570P3,2019/08/23,上市,,RWSCPE,
035713,智易元大89購03,TW19Z0357135,2019/02/15,上市,,RWSCCA,
03571P,聯發科永豐92售02,TW19Z03571P1,2019/08/23,上市,,RWSCPE,
035720,瑞儀元大89購01,TW19Z0357200,2019/02/15,上市,,RWSCCA,
035723,華通凱基8B購01,TW19Z0357234,2019/02/15,上市,,RWSCCA,
03572P,強茂永豐92售02,TW19Z03572P9,2019/08/23,上市,,RWSCPE,
035731,康控凱基89購04,TW19Z0357317,2019/02/15,上市,,RWSCCA,
035732,祥碩凱基8B購01,TW19Z0357325,2019/02/15,上市,,RWSCCA,
035733,世紀鋼凱基8B購01,TW19Z0357333,2019/02/15,上市,,RWSCCA,
035735,滬深2X群益8B購01,TW19Z0357358,2019/02/15,上市,,RWBCCA,
035736,儒鴻群益89購01,TW19Z0357366,2019/02/15,上市,,RWSCCA,
03573P,華新科永豐92售01,TW19Z03573P7,2019/08/23,上市,,RWSCPE,
03574P,健策永豐92售02,TW19Z03574P5,2019/08/23,上市,,RWSCPE,
035755,友達台新89購01,TW19Z0357556,2019/02/15,上市,,RWSCCE,
03575P,嘉聯益永豐92售03,TW19Z03575P2,2019/08/23,上市,,RWSCPE,
035765,元黃金國泰8A購01,TW19Z0357655,2019/02/15,上市,,RWBCCA,
035766,華新科國泰8A購01,TW19Z0357663,2019/02/15,上市,,RWSCCA,
035767,道瓊反富邦8B購01,TW19Z0357671,2019/02/15,上市,,RWBCCA,
03576P,聯發科統一94售02,TW19Z03576P0,2019/08/23,上市,,RWSCPE,
035771,新光金富邦89購01,TW19Z0357713,2019/02/15,上市,,RWSCCA,
035772,康控富邦8B購01,TW19Z0357721,2019/02/15,上市,,RWSCCA,
035775,SP黃豆凱基8A購01,TW19Z0357754,2019/02/18,上市,,RWBCCA,
035779,T50反1群益8B購01,TW19Z0357796,2019/02/18,上市,,RWBCCA,
03577C,上証2X元富8A牛01,TW18Z03577C7,2018/10/24,上市,,RWBCCE,
03577P,大立光統一92售04,TW19Z03577P8,2019/08/23,上市,,RWSCPE,
035780,滬深2X群益8B購02,TW19Z0357804,2019/02/18,上市,,RWBCCA,
03578P,欣興統一92售03,TW19Z03578P6,2019/08/23,上市,,RWSCPE,
035794,康控群益89購01,TW19Z0357945,2019/02/18,上市,,RWSCCA,
03579P,台勝科統一92售02,TW19Z03579P4,2019/08/23,上市,,RWSCPE,
03580P,欣興元富92售03,TW19Z03580P2,2019/08/23,上市,,RWSCPE,
03581C,A50正2元富8B牛01,TW18Z03581C9,2018/11/02,上市,,RWBCCE,
03581P,超眾元富92售02,TW19Z03581P0,2019/08/23,上市,,RWSCPE,
035827,華新科元大89購03,TW19Z0358273,2019/02/18,上市,,RWSCCA,
03582P,台表科元富92售01,TW19Z03582P8,2019/08/23,上市,,RWSCPE,
035839,嘉聯益元大89購03,TW19Z0358398,2019/02/18,上市,,RWSCCA,
03583C,臺股指元富89牛01,TW18Z03583C5,2018/11/19,上市,,RWICCE,
03583P,聯發科富邦94售02,TW19Z03583P6,2019/08/23,上市,,RWSCPE,
035845,鴻海統一8A購01,TW19Z0358455,2019/02/18,上市,,RWSCCA,
035846,瑞昱統一8A購01,TW19Z0358463,2019/02/18,上市,,RWSCCA,
035847,台光電統一89購01,TW19Z0358471,2019/02/18,上市,,RWSCCA,
03584P,鴻海元大92售12,TW19Z03584P4,2019/08/23,上市,,RWSCPE,
035854,國巨國泰8A購02,TW19Z0358547,2019/02/18,上市,,RWSCCA,
035855,漢唐國泰8A購01,TW19Z0358554,2019/02/18,上市,,RWSCCA,
035856,華新科國泰8A購02,TW19Z0358562,2019/02/18,上市,,RWSCCA,
035857,新光金國泰8A購02,TW19Z0358570,2019/02/18,上市,,RWSCCA,
035858,嘉晶國泰8A購02,TW19Z0358588,2019/02/18,上市,,RWSCCA,
035859,滬深2X富邦89購01,TW19Z0358596,2019/02/18,上市,,RWBCCA,
03585P,鴻海元大92售13,TW19Z03585P1,2019/08/23,上市,,RWSCPE,
035860,S&P反1富邦8B購01,TW19Z0358604,2019/02/18,上市,,RWBCCA,
035861,大立光富邦8C購01,TW19Z0358612,2019/02/18,上市,,RWSCCA,
035863,達方富邦89購01,TW19Z0358638,2019/02/18,上市,,RWSCCA,
035865,T50反1中信8C購01,TW19Z0358653,2019/02/19,上市,,RWBCCE,
03586P,台積電元大92售22,TW19Z03586P9,2019/08/23,上市,,RWSCPE,
035871,嘉晶群益89購02,TW19Z0358711,2019/02/19,上市,,RWSCCA,
035873,祥碩群益8A購01,TW19Z0358737,2019/02/19,上市,,RWSCCA,
035875,易華電群益89購01,TW19Z0358752,2019/02/19,上市,,RWSCCA,
03587P,台積電元大92售23,TW19Z03587P7,2019/08/23,上市,,RWSCPE,
035883,宏達電元大89購02,TW19Z0358836,2019/02/19,上市,,RWSCCA,
035884,嘉晶元大89購06,TW19Z0358844,2019/02/19,上市,,RWSCCA,
035887,達方元大89購03,TW19Z0358877,2019/02/19,上市,,RWSCCA,
03588P,台積電元大92售24,TW19Z03588P5,2019/08/23,上市,,RWSCPE,
035898,高股息國泰8A購01,TW19Z0358984,2019/02/19,上市,,RWBCCA,
035899,CFA50國泰8A購01,TW19Z0358992,2019/02/19,上市,,RWBCCA,
03589P,京元電元大92售06,TW19Z03589P3,2019/08/23,上市,,RWSCPE,
035900,滬深2X國泰8A購01,TW19Z0359008,2019/02/19,上市,,RWBCCA,
035901,臺指反國泰8A購01,TW19Z0359016,2019/02/19,上市,,RWBCCA,
035902,晶電國泰8A購01,TW19Z0359024,2019/02/19,上市,,RWSCCA,
035903,強茂國泰8A購01,TW19Z0359032,2019/02/19,上市,,RWSCCA,
035904,健策國泰8A購01,TW19Z0359040,2019/02/19,上市,,RWSCCA,
035905,世紀鋼國泰8A購01,TW19Z0359057,2019/02/19,上市,,RWSCCA,
035906,宏碁永昌89購01,TW19Z0359065,2019/02/19,上市,,RWSCCE,
035908,聯發科永昌89購01,TW19Z0359081,2019/02/19,上市,,RWSCCE,
035909,大立光永昌89購03,TW19Z0359099,2019/02/19,上市,,RWSCCE,
03590P,台郡元大92售05,TW19Z03590P1,2019/08/23,上市,,RWSCPE,
035911,樺漢富邦89購01,TW19Z0359115,2019/02/19,上市,,RWSCCA,
035912,樺漢富邦89購02,TW19Z0359123,2019/02/19,上市,,RWSCCA,
035913,臺股指富邦89購01,TW19Z0359131,2019/02/19,上市,,RWICCE,
035914,臺股指富邦89購02,TW19Z0359149,2019/02/19,上市,,RWICCE,
035916,為升兆豐89購01,TW19Z0359164,2019/02/19,上市,,RWSCCA,
035917,旺宏兆豐89購02,TW19Z0359172,2019/02/19,上市,,RWSCCA,
03591P,中環中信94售01,TW19Z03591P9,2019/08/26,上市,,RWSCPE,
035921,玉晶光兆豐89購01,TW19Z0359214,2019/02/19,上市,,RWSCCA,
03592P,國巨群益92售06,TW19Z03592P7,2019/08/26,上市,,RWSCPE,
035931,欣興國票89購01,TW19Z0359313,2019/02/19,上市,,RWSCCA,
035932,玉晶光國票89購02,TW19Z0359321,2019/02/19,上市,,RWSCCA,
035934,TPK國票89購02,TW19Z0359347,2019/02/19,上市,,RWSCCA,
035935,康控國票89購01,TW19Z0359354,2019/02/19,上市,,RWSCCA,
035939,大成鋼凱基8B購02,TW19Z0359396,2019/02/19,上市,,RWSCCA,
03593P,智邦群益92售03,TW19Z03593P5,2019/08/26,上市,,RWSCPE,
035940,華通凱基8B購02,TW19Z0359404,2019/02/19,上市,,RWSCCA,
035943,台積電凱基8A購05,TW19Z0359438,2019/02/19,上市,,RWSCCA,
035944,台積電凱基8A購06,TW19Z0359446,2019/02/19,上市,,RWSCCA,
035945,台積電凱基8A購07,TW19Z0359453,2019/02/19,上市,,RWSCCA,
035949,TPK凱基8B購02,TW19Z0359495,2019/02/19,上市,,RWSCCA,
03594C,臺股指凱基8C牛01,TW19Z03594C1,2019/02/19,上市,,RWICCE,
03594P,聯發科群益92售05,TW19Z03594P3,2019/08/26,上市,,RWSCPE,
035952,臺股指凱基89購03,TW19Z0359529,2019/02/19,上市,,RWICCE,
035953,臺股指凱基89購04,TW19Z0359537,2019/02/19,上市,,RWICCE,
035954,華新科統一8A購01,TW19Z0359545,2019/02/19,上市,,RWSCCA,
035956,嘉晶統一89購01,TW19Z0359560,2019/02/19,上市,,RWSCCA,
035957,祥碩統一89購01,TW19Z0359578,2019/02/19,上市,,RWSCCA,
03595C,滬深2X元富92牛01,TW19Z03595C8,2019/02/20,上市,,RWBCCE,
03595P,智易群益94售01,TW19Z03595P0,2019/08/26,上市,,RWSCPE,
035969,臺股指康和89購01,TW19Z0359693,2019/02/19,上市,,RWICCE,
03596P,京元電永豐92售02,TW19Z03596P8,2019/08/26,上市,,RWSCPE,
035970,臺股指康和89購02,TW19Z0359701,2019/02/19,上市,,RWICCE,
035971,上証反中信8C購01,TW19Z0359719,2019/02/20,上市,,RWBCCE,
035972,道瓊指中信8A購01,TW19Z0359727,2019/02/20,上市,,RWBCCE,
035973,FBVIX中信8A購01,TW19Z0359735,2019/02/20,上市,,RWBCCE,
035974,FBVIX中信8C購01,TW19Z0359743,2019/02/20,上市,,RWBCCE,
035977,奇力新中信8A購01,TW19Z0359776,2019/02/20,上市,,RWSCCE,
03597P,康控永豐92售02,TW19Z03597P6,2019/08/26,上市,,RWSCPE,
035983,欣興台新89購01,TW19Z0359834,2019/02/20,上市,,RWSCCE,
035984,T50反1群益8A購01,TW19Z0359842,2019/02/20,上市,,RWBCCA,
03598P,中磊永豐92售01,TW19Z03598P4,2019/08/26,上市,,RWSCPE,
035993,世紀鋼群益89購01,TW19Z0359933,2019/02/20,上市,,RWSCCA,
035994,臺指反元大8A購01,TW19Z0359941,2019/02/20,上市,,RWBCCA,
035995,華通元大89購05,TW19Z0359958,2019/02/20,上市,,RWSCCA,
035996,國巨元大89購01,TW19Z0359966,2019/02/20,上市,,RWSCCA,
03599C,臺股指元富89牛09,TW19Z03599C0,2019/03/19,上市,,RWICCE,
03599P,聯發科凱基92售05,TW19Z03599P2,2019/08/26,上市,,RWSCPE,
036005,嘉澤元大89購02,TW19Z0360055,2019/02/20,上市,,RWSCCA,
036006,TPK元大89購03,TW19Z0360063,2019/02/20,上市,,RWSCCA,
036007,麗豐元大89購03,TW19Z0360071,2019/02/20,上市,,RWSCCA,
03600C,臺股指元大8C牛01,TW19Z03600C6,2019/03/21,上市,,RWICCE,
03600P,聯發科凱基92售06,TW19Z03600P8,2019/08/26,上市,,RWSCPE,
036010,超眾元大89購01,TW19Z0360105,2019/02/20,上市,,RWSCCA,
036013,為升國票89購01,TW19Z0360139,2019/02/20,上市,,RWSCCA,
036015,旺宏國票89購01,TW19Z0360154,2019/02/20,上市,,RWSCCA,
03601C,FBVIX凱基89牛04,TW19Z03601C4,2019/03/25,上市,,RWBCCE,
03601P,聯發科凱基92售07,TW19Z03601P6,2019/08/26,上市,,RWSCPE,
036022,國巨兆豐89購02,TW19Z0360220,2019/02/20,上市,,RWSCCA,
036024,T50反1國泰8A購01,TW19Z0360246,2019/02/20,上市,,RWBCCA,
036025,華新國泰8A購01,TW19Z0360253,2019/02/20,上市,,RWSCCA,
036026,富邦金國泰8A購01,TW19Z0360261,2019/02/20,上市,,RWSCCA,
036027,大立光國泰8A購03,TW19Z0360279,2019/02/20,上市,,RWSCCA,
036028,大立光國泰8A購04,TW19Z0360287,2019/02/20,上市,,RWSCCA,
036029,大立光國泰8A購05,TW19Z0360295,2019/02/20,上市,,RWSCCA,
03602C,臺股指元大93牛01,TW19Z03602C2,2019/03/26,上市,,RWICCE,
03602P,大立光凱基92售10,TW19Z03602P4,2019/08/26,上市,,RWSCPE,
036030,臻鼎國泰8A購01,TW19Z0360303,2019/02/20,上市,,RWSCCA,
036031,祥碩國泰8A購01,TW19Z0360311,2019/02/20,上市,,RWSCCA,
036032,嘉聯益國泰8A購01,TW19Z0360329,2019/02/20,上市,,RWSCCA,
036035,為升富邦8A購01,TW19Z0360352,2019/02/20,上市,,RWSCCA,
036036,嘉澤富邦8B購01,TW19Z0360360,2019/02/20,上市,,RWSCCA,
036038,南亞科統一8B購01,TW19Z0360386,2019/02/20,上市,,RWSCCA,
036039,美律統一89購02,TW19Z0360394,2019/02/20,上市,,RWSCCA,
03603P,群創凱基98售04,TW19Z03603P2,2019/08/26,上市,,RWSCPE,
036040,晶電統一8B購01,TW19Z0360402,2019/02/20,上市,,RWSCCA,
036041,全新統一89購02,TW19Z0360410,2019/02/20,上市,,RWSCCA,
03604C,滬深2X元富89牛08,TW19Z03604C8,2019/04/01,上市,,RWBCCE,
03604P,群創凱基98售05,TW19Z03604P0,2019/08/26,上市,,RWSCPE,
036052,T50反1中信8A購01,TW19Z0360527,2019/02/21,上市,,RWBCCE,
036053,道瓊反中信92購01,TW19Z0360535,2019/02/21,上市,,RWBCCE,
03605C,南亞元富8C牛01,TW19Z03605C5,2019/04/01,上市,,RWSCCE,
03605P,美利達統一92售01,TW19Z03605P7,2019/08/26,上市,,RWSCPE,
036064,景碩群益8A購01,TW19Z0360642,2019/02/21,上市,,RWSCCA,
036067,啟碁群益8A購01,TW19Z0360675,2019/02/21,上市,,RWSCCA,
036068,國泰金麥證89購01,TW19Z0360683,2019/02/21,上市,,RWSCCE,
036069,大立光麥證89購01,TW19Z0360691,2019/02/21,上市,,RWSCCE,
03606C,T50反1凱基91牛03,TW19Z03606C3,2019/04/03,上市,,RWBCCE,
03606P,奇力新元富92售02,TW19Z03606P5,2019/08/26,上市,,RWSCPE,
036071,旺宏凱基89購03,TW19Z0360717,2019/02/21,上市,,RWSCCA,
036073,國巨統一89購02,TW19Z0360733,2019/02/21,上市,,RWSCCA,
03607C,T50反1元大8A牛03,TW19Z03607C1,2019/04/10,上市,,RWBCCE,
03607P,滬深2X富邦95售01,TW19Z03607P3,2019/08/26,上市,,RWBCPE,
036084,台灣50台新98購01,TW19Z0360840,2019/02/21,上市,,RWBCCE,
03608C,T50反1元富8A牛01,TW19Z03608C9,2019/04/19,上市,,RWBCCE,
03608P,鴻海元大92售14,TW19Z03608P1,2019/08/26,上市,,RWSCPE,
03609P,華泰元大92售01,TW19Z03609P9,2019/08/26,上市,,RWSCPE,
036106,嘉晶元大89購07,TW19Z0361061,2019/02/21,上市,,RWSCCA,
03610C,FBVIX元大8C牛01,TW19Z03610C5,2019/04/26,上市,,RWBCCE,
03610P,台積電元大92售28,TW19Z03610P7,2019/08/26,上市,,RWSCPE,
036110,台表科元大89購03,TW19Z0361103,2019/02/21,上市,,RWSCCA,
036111,GIS元大89購04,TW19Z0361111,2019/02/21,上市,,RWSCCA,
036114,儒鴻國泰8A購01,TW19Z0361145,2019/02/21,上市,,RWSCCA,
036115,台積電國泰8A購01,TW19Z0361152,2019/02/21,上市,,RWSCCA,
036116,聯發科國泰8A購01,TW19Z0361160,2019/02/21,上市,,RWSCCA,
036117,敦泰國泰8A購01,TW19Z0361178,2019/02/21,上市,,RWSCCA,
036118,GIS國泰8A購01,TW19Z0361186,2019/02/21,上市,,RWSCCA,
036119,鴻海富邦89購01,TW19Z0361194,2019/02/21,上市,,RWSCCA,
03611C,FBVIX元大92牛06,TW19Z03611C3,2019/05/02,上市,,RWBCCE,
03611P,台積電元大92售29,TW19Z03611P5,2019/08/26,上市,,RWSCPE,
036123,滬深反中信8B購01,TW19Z0361236,2019/02/22,上市,,RWBCCE,
036129,達興群益8A購01,TW19Z0361293,2019/02/22,上市,,RWSCCA,
03612C,臺股指元大95牛01,TW19Z03612C1,2019/05/09,上市,,RWICCE,
03612P,台積電元大92售30,TW19Z03612P3,2019/08/26,上市,,RWSCPE,
03613C,台塑元富8B牛01,TW19Z03613C9,2019/05/16,上市,,RWSCCE,
03613P,聯發科元大92售17,TW19Z03613P1,2019/08/26,上市,,RWSCPE,
036145,上銀元大89購03,TW19Z0361459,2019/02/22,上市,,RWSCCA,
03614C,台化元富8B牛01,TW19Z03614C7,2019/05/16,上市,,RWSCCE,
03614P,聯發科元大92售18,TW19Z03614P9,2019/08/26,上市,,RWSCPE,
036151,奇力新元大8A購04,TW19Z0361517,2019/02/22,上市,,RWSCCA,
036155,康控元大89購03,TW19Z0361558,2019/02/22,上市,,RWSCCA,
036157,嘉聯益元大8B購01,TW19Z0361574,2019/02/22,上市,,RWSCCA,
03615C,臺股指元大94牛01,TW19Z03615C4,2019/05/17,上市,,RWICCE,
03615P,大立光元大92售21,TW19Z03615P6,2019/08/26,上市,,RWSCPE,
036160,矽創元大89購02,TW19Z0361608,2019/02/22,上市,,RWSCCA,
036167,美食國泰89購01,TW19Z0361673,2019/02/22,上市,,RWSCCA,
036168,玉晶光國泰8A購02,TW19Z0361681,2019/02/22,上市,,RWSCCA,
036169,達興國泰8A購01,TW19Z0361699,2019/02/22,上市,,RWSCCA,
03616C,臺股指凱基8B牛13,TW19Z03616C2,2019/05/21,上市,,RWICCE,
03616P,大立光元大92售24,TW19Z03616P4,2019/08/26,上市,,RWSCPE,
036170,台表科國泰8A購01,TW19Z0361707,2019/02/22,上市,,RWSCCA,
036172,矽創永昌89購01,TW19Z0361723,2019/02/22,上市,,RWSCCE,
03617C,臺股指元富8B牛09,TW19Z03617C0,2019/05/21,上市,,RWICCE,
03617P,景碩元大92售01,TW19Z03617P2,2019/08/26,上市,,RWSCPE,
03618C,高股息凱基95牛01,TW19Z03618C8,2019/05/22,上市,,RWBCCE,
03618P,嘉澤元大92售03,TW19Z03618P0,2019/08/26,上市,,RWSCPE,
036196,智原台新8A購01,TW19Z0361962,2019/02/22,上市,,RWSCCE,
036197,玉晶光統一8A購01,TW19Z0361970,2019/02/22,上市,,RWSCCA,
036199,台灣50元富8A購01,TW19Z0361996,2019/02/22,上市,,RWBCCA,
03619C,臺股指元大95牛02,TW19Z03619C6,2019/05/29,上市,,RWICCE,
03619P,臻鼎元大92售11,TW19Z03619P8,2019/08/26,上市,,RWSCPE,
03620C,臺股指元大92牛01,TW19Z03620C4,2019/06/10,上市,,RWICCE,
03620P,GIS元大92售06,TW19Z03620P6,2019/08/26,上市,,RWSCPE,
036218,FBVIX中信89購01,TW19Z0362184,2019/02/25,上市,,RWBCCE,
036219,中鴻中信89購01,TW19Z0362192,2019/02/25,上市,,RWSCCE,
03621C,高股息元大91牛01,TW19Z03621C2,2019/06/11,上市,,RWBCCE,
03621P,旺宏第一92售01,TW19Z03621P4,2019/08/27,上市,,RWSCPE,
036227,中石化麥證89購01,TW19Z0362275,2019/02/25,上市,,RWSCCE,
036228,華新科麥證89購01,TW19Z0362283,2019/02/25,上市,,RWSCCE,
03622C,臺股指凱基8C牛15,TW19Z03622C0,2019/06/19,上市,,RWICCE,
03622P,台光電中信92售01,TW19Z03622P2,2019/08/27,上市,,RWSCPE,
036235,宏達電台新89購01,TW19Z0362358,2019/02/25,上市,,RWSCCE,
03623C,臺股指元富8C牛07,TW19Z03623C8,2019/06/19,上市,,RWICCE,
03623P,台積電群益93售03,TW19Z03623P0,2019/08/27,上市,,RWSCPE,
036249,旺宏元大8A購04,TW19Z0362499,2019/02/25,上市,,RWSCCA,
03624C,T50反1元大8C牛05,TW19Z03624C6,2019/06/28,上市,,RWBCCE,
03624P,聯發科群益92售07,TW19Z03624P8,2019/08/27,上市,,RWSCPE,
036258,禾伸堂元大8A購02,TW19Z0362580,2019/02/25,上市,,RWSCCA,
03625C,臺股指元大8B牛27,TW19Z03625C3,2019/06/28,上市,,RWICCE,
03625P,欣興群益92售04,TW19Z03625P5,2019/08/27,上市,,RWSCPE,
036263,GIS元大8A購03,TW19Z0362630,2019/02/25,上市,,RWSCCA,
03626C,臺股指凱基91牛13,TW19Z03626C1,2019/07/16,上市,,RWICCE,
03626P,可成兆豐93售03,TW19Z03626P3,2019/08/27,上市,,RWSCPE,
036271,道瓊反元富92購01,TW19Z0362713,2019/02/25,上市,,RWBCCA,
036279,上銀國泰8A購01,TW19Z0362796,2019/02/25,上市,,RWSCCA,
03627C,臺股指元富91牛08,TW19Z03627C9,2019/07/16,上市,,RWICCE,
03627P,大立光兆豐93售03,TW19Z03627P1,2019/08/27,上市,,RWSCPE,
036280,康普國泰8A購01,TW19Z0362804,2019/02/25,上市,,RWSCCA,
036281,FBVIX富邦8C購01,TW19Z0362812,2019/02/25,上市,,RWBCCA,
036283,聯發科富邦8A購02,TW19Z0362838,2019/02/25,上市,,RWSCCA,
036284,智原富邦8A購01,TW19Z0362846,2019/02/25,上市,,RWSCCA,
036285,玉晶光富邦8A購01,TW19Z0362853,2019/02/25,上市,,RWSCCA,
03628C,臺股指元大93牛02,TW19Z03628C7,2019/07/17,上市,,RWICCE,
03628P,聯發科日盛92售02,TW19Z03628P9,2019/08/27,上市,,RWSCPE,
036294,旺宏群益8B購01,TW19Z0362945,2019/02/26,上市,,RWSCCA,
036295,光磊群益89購01,TW19Z0362952,2019/02/26,上市,,RWSCCA,
03629C,元油2X元富98牛06,TW19Z03629C5,2019/08/19,上市,,RWBCCE,
03629P,台積電麥證92售02,TW19Z03629P7,2019/08/27,上市,,RWSCPE,
036304,禾伸堂群益8A購01,TW19Z0363042,2019/02/26,上市,,RWSCCA,
036306,貿聯群益89購01,TW19Z0363067,2019/02/26,上市,,RWSCCA,
03630C,臺股指元富93牛02,TW19Z03630C3,2019/08/19,上市,,RWICCE,
03630P,大立光麥證92售01,TW19Z03630P5,2019/08/27,上市,,RWSCPE,
036314,道瓊反中信8B購01,TW19Z0363141,2019/02/26,上市,,RWBCCE,
036317,華新科中信8A購01,TW19Z0363174,2019/02/26,上市,,RWSCCE,
03631C,臺股指凱基92牛12,TW19Z03631C1,2019/08/20,上市,,RWICCE,
03631P,鴻海凱基93售13,TW19Z03631P3,2019/08/27,上市,,RWSCPE,
036320,華通麥證89購01,TW19Z0363208,2019/02/26,上市,,RWSCCE,
03632C,臺股指元大95牛03,TW19Z03632C9,2019/09/02,上市,,RWICCE,
03632P,台積電凱基92售22,TW19Z03632P1,2019/08/27,上市,,RWSCPE,
036334,力山元大8A購01,TW19Z0363349,2019/02/26,上市,,RWSCCA,
036337,為升元大89購02,TW19Z0363372,2019/02/26,上市,,RWSCCA,
03633P,智邦凱基92售06,TW19Z03633P9,2019/08/27,上市,,RWSCPE,
036343,美律元大89購01,TW19Z0363430,2019/02/26,上市,,RWSCCA,
